32000,ARRONDISSEMENT DE DIXMUDE,1MNOP,- autres (1MNOP),2361,184,33,217,6
32000,ARRONDISSEMENT DE DIXMUDE,2TOT,total des parcelles bâties (2TOT),32219,3756,124,3880,106
32000,ARRONDISSEMENT DE DIXMUDE,2A1A2,- appartements (2A1A2),5937,51,3,54,1
32000,ARRONDISSEMENT DE DIXMUDE,2B,- immeubles à appartements (2B),111,5,0,5,0
32000,ARRONDISSEMENT DE DIXMUDE,2C,"- maisons, fermes (2C)",20450,2652,2,2654,73
32000,ARRONDISSEMENT DE DIXMUDE,2DEF,"- annexes, y compris les serres (2DEF)",2792,485,2,487,13
32000,ARRONDISSEMENT DE DIXMUDE,2G,- ateliers et bâtiments industriels (2G),458,233,5,238,7
32000,ARRONDISSEMENT DE DIXMUDE,2H,- bâtiments de stockage (2H),398,119,4,123,3
32000,ARRONDISSEMENT DE DIXMUDE,2I,"- banques, bureaux (2I)",46,5,0,5,0
32000,ARRONDISSEMENT DE DIXMUDE,2JK,- bâtiments commerciaux (2JK),1004,100,0,100,3
32000,ARRONDISSEMENT DE DIXMUDE,2L,- bâtiments publics (2L),30,1,5,6,0
32000,ARRONDISSEMENT DE DIXMUDE,2M,- equipements d’utilité publique (2M),440,11,51,62,2
32000,ARRONDISSEMENT DE DIXMUDE,2N,- bâtiments destinés à l’aide sociale et aux soins de santé (2N),49,23,2,25,1
32000,ARRONDISSEMENT DE DIXMUDE,2O,"- bâtiments destinés à l’enseignement, la recherche et la culture (2O)",91,21,19,40,1
32000,ARRONDISSEMENT DE DIXMUDE,2P,- bâtiments destinés aux cultes (2P),160,4,8,12,0
32000,ARRONDISSEMENT DE DIXMUDE,2Q,"- bâtiments destinés aux loisirs, aux sports (2Q)",205,38,23,62,2
32000,ARRONDISSEMENT DE DIXMUDE,2RST,- autres (2RST),48,7,0,7,0
32000,ARRONDISSEMENT DE DIXMUDE,3TOT,parcelles non-normalisées (3TOT),,,,,
32000,ARRONDISSEMENT DE DIXMUDE,4TOT,superficie cadastrée (4TOT),75973,33696,1254,34950,957
32000,ARRONDISSEMENT DE DIXMUDE,5TOT,superficie non-cadastrée (5TOT),,,,1552,43
32000,ARRONDISSEMENT DE DIXMUDE,6TOT,superficie totale (6TOT),,,,36503,1000
33000,ARRONDISSEMENT D'YPRES,1TOT,total des parcelles non bâties (1TOT),73504,44726,700,45426,820
33000,ARRONDISSEMENT D'YPRES,1AE,- terres agricoles nda (1AE),44531,30766,82,30848,557
33000,ARRONDISSEMENT D'YPRES,1BC,"- pâtures, prés (1BC)",18683,12034,177,12211,221
33000,ARRONDISSEMENT D'YPRES,1DI,- jardins et parcs (1DI),2366,202,50,252,5
33000,ARRONDISSEMENT D'YPRES,1F,- vergers (1F),59,39,0,39,1
33000,ARRONDISSEMENT D'YPRES,1G,- bois (1G),1404,1159,64,1224,22
33000,ARRONDISSEMENT D'YPRES,1H,- terres vaines et vagues (1H),192,25,56,80,1
33000,ARRONDISSEMENT D'YPRES,1J,"- loisirs, sports (1J)",96,56,26,82,1
33000,ARRONDISSEMENT D'YPRES,1K,- eaux cadastrées (1K),231,25,84,108,2
33000,ARRONDISSEMENT D'YPRES,1L,- chemins cadastrés (1L),1505,111,64,175,3
33000,ARRONDISSEMENT D'YPRES,1MNOP,- autres (1MNOP),4437,309,98,407,7
33000,ARRONDISSEMENT D'YPRES,2TOT,total des parcelles bâties (2TOT),68741,7135,165,7301,132
33000,ARRONDISSEMENT D'YPRES,2A1A2,- appartements (2A1A2),13717,90,2,92,2
33000,ARRONDISSEMENT D'YPRES,2B,- immeubles à appartements (2B),162,6,0,6,0
33000,ARRONDISSEMENT D'YPRES,2C,"- maisons, fermes (2C)",42069,4755,4,4759,86
33000,ARRONDISSEMENT D'YPRES,2DEF,"- annexes, y compris les serres (2DEF)",5783,862,5,867,16
33000,ARRONDISSEMENT D'YPRES,2G,- ateliers et bâtiments industriels (2G),782,496,4,500,9
33000,ARRONDISSEMENT D'YPRES,2H,- bâtiments de stockage (2H),1042,267,8,275,5
33000,ARRONDISSEMENT D'YPRES,2I,"- banques, bureaux (2I)",116,14,2,16,0
33000,ARRONDISSEMENT D'YPRES,2JK,- bâtiments commerciaux (2JK),2418,273,0,274,5
33000,ARRONDISSEMENT D'YPRES,2L,- bâtiments publics (2L),72,5,50,55,1
33000,ARRONDISSEMENT D'YPRES,2M,- equipements d’utilité publique (2M),1140,46,13,58,1
33000,ARRONDISSEMENT D'YPRES,2N,- bâtiments destinés à l’aide sociale et aux soins de santé (2N),104,113,11,124,2
33000,ARRONDISSEMENT D'YPRES,2O,"- bâtiments destinés à l’enseignement, la recherche et la culture (2O)",192,52,20,72,1
33000,ARRONDISSEMENT D'YPRES,2P,- bâtiments destinés aux cultes (2P),236,11,9,20,0
33000,ARRONDISSEMENT D'YPRES,2Q,"- bâtiments destinés aux loisirs, aux sports (2Q)",740,142,32,174,3
33000,ARRONDISSEMENT D'YPRES,2RST,- autres (2RST),168,3,5,9,0
33000,ARRONDISSEMENT D'YPRES,3TOT,parcelles non-normalisées (3TOT),,,,,
33000,ARRONDISSEMENT D'YPRES,4TOT,superficie cadastrée (4TOT),142245,51861,865,52726,952
33000,ARRONDISSEMENT D'YPRES,5TOT,superficie non-cadastrée (5TOT),,,,2645,48
33000,ARRONDISSEMENT D'YPRES,6TOT,superficie totale (6TOT),,,,55372,1000
34000,ARRONDISSEMENT DE COURTRAI,1TOT,total des parcelles non bâties (1TOT),60524,23909,935,24843,612
34000,ARRONDISSEMENT DE COURTRAI,1AE,- terres agricoles nda (1AE),27050,16747,191,16938,417
34000,ARRONDISSEMENT DE COURTRAI,1BC,"- pâtures, prés (1BC)",11470,4950,182,5132,126
34000,ARRONDISSEMENT DE COURTRAI,1DI,- jardins et parcs (1DI),5801,400,111,511,13
34000,ARRONDISSEMENT DE COURTRAI,1F,- vergers (1F),288,111,0,112,3
34000,ARRONDISSEMENT DE COURTRAI,1G,- bois (1G),634,472,19,491,12
34000,ARRONDISSEMENT DE COURTRAI,1H,- terres vaines et vagues (1H),742,70,53,123,3
34000,ARRONDISSEMENT DE COURTRAI,1J,"- loisirs, sports (1J)",185,47,55,101,2
34000,ARRONDISSEMENT DE COURTRAI,1K,- eaux cadastrées (1K),418,75,111,186,5
34000,ARRONDISSEMENT DE COURTRAI,1L,- chemins cadastrés (1L),2181,146,42,188,5
34000,ARRONDISSEMENT DE COURTRAI,1MNOP,- autres (1MNOP),11755,890,171,1061,26
34000,ARRONDISSEMENT DE COURTRAI,2TOT,total des parcelles bâties (2TOT),194806,11335,363,11698,288
34000,ARRONDISSEMENT DE COURTRAI,2A1A2,- appartements (2A1A2),58681,412,14,426,10
34000,ARRONDISSEMENT DE COURTRAI,2B,- immeubles à appartements (2B),774,37,0,37,1
34000,ARRONDISSEMENT DE COURTRAI,2C,"- maisons, fermes (2C)",110756,7050,5,7056,174
34000,ARRONDISSEMENT DE COURTRAI,2DEF,"- annexes, y compris les serres (2DEF)",9113,606,5,611,15
34000,ARRONDISSEMENT DE COURTRAI,2G,- ateliers et bâtiments industriels (2G),2618,1440,5,1445,36
34000,ARRONDISSEMENT DE COURTRAI,2H,- bâtiments de stockage (2H),3232,782,9,791,19
34000,ARRONDISSEMENT DE COURTRAI,2I,"- banques, bureaux (2I)",483,88,,88,2
34000,ARRONDISSEMENT DE COURTRAI,2JK,- bâtiments commerciaux (2JK),5335,430,4,434,11
34000,ARRONDISSEMENT DE COURTRAI,2L,- bâtiments publics (2L),123,18,34,52,1
34000,ARRONDISSEMENT DE COURTRAI,2M,- equipements d’utilité publique (2M),1870,60,73,133,3
34000,ARRONDISSEMENT DE COURTRAI,2N,- bâtiments destinés à l’aide sociale et aux soins de santé (2N),243,90,11,102,3
34000,ARRONDISSEMENT DE COURTRAI,2O,"- bâtiments destinés à l’enseignement, la recherche et la culture (2O)",456,154,72,226,6
34000,ARRONDISSEMENT DE COURTRAI,2P,- bâtiments destinés aux cultes (2P),380,17,16,33,1
34000,ARRONDISSEMENT DE COURTRAI,2Q,"- bâtiments destinés aux loisirs, aux sports (2Q)",570,117,113,230,6
34000,ARRONDISSEMENT DE COURTRAI,2RST,- autres (2RST),172,32,1,33,1
34000,ARRONDISSEMENT DE COURTRAI,3TOT,parcelles non-normalisées (3TOT),,,,,
34000,ARRONDISSEMENT DE COURTRAI,4TOT,superficie cadastrée (4TOT),255330,35244,1297,36541,900
34000,ARRONDISSEMENT DE COURTRAI,5TOT,superficie non-cadastrée (5TOT),,,,4073,100
34000,ARRONDISSEMENT DE COURTRAI,6TOT,superficie totale (6TOT),,,,40614,1000
35000,ARRONDISSEMENT D'OSTENDE,1TOT,total des parcelles non bâties (1TOT),37300,20821,1049,21870,718
35000,ARRONDISSEMENT D'OSTENDE,1AE,- terres agricoles nda (1AE),15150,12186,102,12288,403
35000,ARRONDISSEMENT D'OSTENDE,1BC,"- pâtures, prés (1BC)",8948,6827,195,7022,231
35000,ARRONDISSEMENT D'OSTENDE,1DI,- jardins et parcs (1DI),1354,126,78,204,7
35000,ARRONDISSEMENT D'OSTENDE,1F,- vergers (1F),63,18,,18,1
35000,ARRONDISSEMENT D'OSTENDE,1G,- bois (1G),306,430,6,436,14
35000,ARRONDISSEMENT D'OSTENDE,1H,- terres vaines et vagues (1H),679,196,392,588,19
35000,ARRONDISSEMENT D'OSTENDE,1J,"- loisirs, sports (1J)",135,97,50,147,5
35000,ARRONDISSEMENT D'OSTENDE,1K,- eaux cadastrées (1K),330,74,116,191,6
35000,ARRONDISSEMENT D'OSTENDE,1L,- chemins cadastrés (1L),917,107,17,124,4
35000,ARRONDISSEMENT D'OSTENDE,1MNOP,- autres (1MNOP),9418,759,93,852,28
35000,ARRONDISSEMENT D'OSTENDE,2TOT,total des parcelles bâties (2TOT),187968,4808,189,4997,164
35000,ARRONDISSEMENT D'OSTENDE,2A1A2,- appartements (2A1A2),125190,364,5,369,12
35000,ARRONDISSEMENT D'OSTENDE,2B,- immeubles à appartements (2B),636,19,,19,1
35000,ARRONDISSEMENT D'OSTENDE,2C,"- maisons, fermes (2C)",48093,2781,3,2784,91
35000,ARRONDISSEMENT D'OSTENDE,2DEF,"- annexes, y compris les serres (2DEF)",4236,300,4,304,10
35000,ARRONDISSEMENT D'OSTENDE,2G,- ateliers et bâtiments industriels (2G),599,377,12,389,13
35000,ARRONDISSEMENT D'OSTENDE,2H,- bâtiments de stockage (2H),655,188,8,196,6
35000,ARRONDISSEMENT D'OSTENDE,2I,"- banques, bureaux (2I)",91,16,,16,1
35000,ARRONDISSEMENT D'OSTENDE,2JK,- bâtiments commerciaux (2JK),2593,165,1,167,5
35000,ARRONDISSEMENT D'OSTENDE,2L,- bâtiments publics (2L),88,14,27,41,1
35000,ARRONDISSEMENT D'OSTENDE,2M,- equipements d’utilité publique (2M),833,38,28,66,2
35000,ARRONDISSEMENT D'OSTENDE,2N,- bâtiments destinés à l’aide sociale et aux soins de santé (2N),105,47,11,57,2
35000,ARRONDISSEMENT D'OSTENDE,2O,"- bâtiments destinés à l’enseignement, la recherche et la culture (2O)",157,35,39,74,2
35000,ARRONDISSEMENT D'OSTENDE,2P,- bâtiments destinés aux cultes (2P),120,5,9,15,0
35000,ARRONDISSEMENT D'OSTENDE,2Q,"- bâtiments destinés aux loisirs, aux sports (2Q)",4459,432,41,473,16
35000,ARRONDISSEMENT D'OSTENDE,2RST,- autres (2RST),113,27,0,27,1
35000,ARRONDISSEMENT D'OSTENDE,3TOT,parcelles non-normalisées (3TOT),,,,,
35000,ARRONDISSEMENT D'OSTENDE,4TOT,superficie cadastrée (4TOT),225268,25629,1239,26868,882
35000,ARRONDISSEMENT D'OSTENDE,5TOT,superficie non-cadastrée (5TOT),,,,3593,118
35000,ARRONDISSEMENT D'OSTENDE,6TOT,superficie totale (6TOT),,,,30460,1000
36000,ARRONDISSEMENT DE ROULERS,1TOT,total des parcelles non bâties (1TOT),43050,17385,401,17787,650
36000,ARRONDISSEMENT DE ROULERS,1AE,- terres agricoles nda (1AE),21227,12044,67,12111,442
36000,ARRONDISSEMENT DE ROULERS,1BC,"- pâtures, prés (1BC)",10352,4243,43,4287,157
36000,ARRONDISSEMENT DE ROULERS,1DI,- jardins et parcs (1DI),2277,140,72,212,8
36000,ARRONDISSEMENT DE ROULERS,1F,- vergers (1F),155,54,0,54,2
36000,ARRONDISSEMENT DE ROULERS,1G,- bois (1G),353,175,64,240,9
36000,ARRONDISSEMENT DE ROULERS,1H,- terres vaines et vagues (1H),353,28,18,46,2
36000,ARRONDISSEMENT DE ROULERS,1J,"- loisirs, sports (1J)",82,12,29,41,1
36000,ARRONDISSEMENT DE ROULERS,1K,- eaux cadastrées (1K),280,47,13,60,2
36000,ARRONDISSEMENT DE ROULERS,1L,- chemins cadastrés (1L),1353,78,36,115,4
36000,ARRONDISSEMENT DE ROULERS,1MNOP,- autres (1MNOP),6618,564,58,622,23
36000,ARRONDISSEMENT DE ROULERS,2TOT,total des parcelles bâties (2TOT),104452,7472,142,7614,278
36000,ARRONDISSEMENT DE ROULERS,2A1A2,- appartements (2A1A2),31355,201,3,204,7
36000,ARRONDISSEMENT DE ROULERS,2B,- immeubles à appartements (2B),350,15,0,15,1
36000,ARRONDISSEMENT DE ROULERS,2C,"- maisons, fermes (2C)",58431,4496,3,4499,164
36000,ARRONDISSEMENT DE ROULERS,2DEF,"- annexes, y compris les serres (2DEF)",5760,883,2,885,32
36000,ARRONDISSEMENT DE ROULERS,2G,- ateliers et bâtiments industriels (2G),1607,845,4,849,31
36000,ARRONDISSEMENT DE ROULERS,2H,- bâtiments de stockage (2H),1712,395,5,400,15
36000,ARRONDISSEMENT DE ROULERS,2I,"- banques, bureaux (2I)",332,43,1,44,2
36000,ARRONDISSEMENT DE ROULERS,2JK,- bâtiments commerciaux (2JK),2752,277,1,278,10
36000,ARRONDISSEMENT DE ROULERS,2L,- bâtiments publics (2L),64,6,10,16,1
36000,ARRONDISSEMENT DE ROULERS,2M,- equipements d’utilité publique (2M),1092,53,10,63,2
36000,ARRONDISSEMENT DE ROULERS,2N,- bâtiments destinés à l’aide sociale et aux soins de santé (2N),135,87,4,92,3
36000,ARRONDISSEMENT DE ROULERS,2O,"- bâtiments destinés à l’enseignement, la recherche et la culture (2O)",205,71,48,119,4
36000,ARRONDISSEMENT DE ROULERS,2P,- bâtiments destinés aux cultes (2P),238,10,8,17,1
36000,ARRONDISSEMENT DE ROULERS,2Q,"- bâtiments destinés aux loisirs, aux sports (2Q)",361,80,45,125,5
36000,ARRONDISSEMENT DE ROULERS,2RST,- autres (2RST),58,9,0,10,0
36000,ARRONDISSEMENT DE ROULERS,3TOT,parcelles non-normalisées (3TOT),,,,,
36000,ARRONDISSEMENT DE ROULERS,4TOT,superficie cadastrée (4TOT),147502,24857,544,25401,928
36000,ARRONDISSEMENT DE ROULERS,5TOT,superficie non-cadastrée (5TOT),,,,1981,72
36000,ARRONDISSEMENT DE ROULERS,6TOT,superficie totale (6TOT),,,,27382,1000
37000,ARRONDISSEMENT DE TIELT,1TOT,total des parcelles non bâties (1TOT),45534,24076,545,24621,742
37000,ARRONDISSEMENT DE TIELT,1AE,- terres agricoles nda (1AE),21279,14680,133,14813,446
37000,ARRONDISSEMENT DE TIELT,1BC,"- pâtures, prés (1BC)",14350,7805,167,7973,240
37000,ARRONDISSEMENT DE TIELT,1DI,- jardins et parcs (1DI),2033,144,47,192,6
37000,ARRONDISSEMENT DE TIELT,1F,- vergers (1F),259,125,1,126,4
37000,ARRONDISSEMENT DE TIELT,1G,- bois (1G),726,669,106,775,23
37000,ARRONDISSEMENT DE TIELT,1H,- terres vaines et vagues (1H),203,24,14,37,1
37000,ARRONDISSEMENT DE TIELT,1J,"- loisirs, sports (1J)",45,12,17,29,1
37000,ARRONDISSEMENT DE TIELT,1K,- eaux cadastrées (1K),128,31,14,45,1
37000,ARRONDISSEMENT DE TIELT,1L,- chemins cadastrés (1L),1117,95,13,107,3
37000,ARRONDISSEMENT DE TIELT,1MNOP,- autres (1MNOP),5394,490,34,524,16
37000,ARRONDISSEMENT DE TIELT,2TOT,total des parcelles bâties (2TOT),58495,6685,107,6792,205
37000,ARRONDISSEMENT DE TIELT,2A1A2,- appartements (2A1A2),11809,101,15,116,3
37000,ARRONDISSEMENT DE TIELT,2B,- immeubles à appartements (2B),217,10,0,11,0
37000,ARRONDISSEMENT DE TIELT,2C,"- maisons, fermes (2C)",36905,4243,1,4244,128
37000,ARRONDISSEMENT DE TIELT,2DEF,"- annexes, y compris les serres (2DEF)",3711,827,3,830,25
37000,ARRONDISSEMENT DE TIELT,2G,- ateliers et bâtiments industriels (2G),1225,856,1,857,26
37000,ARRONDISSEMENT DE TIELT,2H,- bâtiments de stockage (2H),1333,340,5,345,10
37000,ARRONDISSEMENT DE TIELT,2I,"- banques, bureaux (2I)",130,20,0,20,1
37000,ARRONDISSEMENT DE TIELT,2JK,- bâtiments commerciaux (2JK),1448,140,0,140,4
37000,ARRONDISSEMENT DE TIELT,2L,- bâtiments publics (2L),50,3,13,16,0
37000,ARRONDISSEMENT DE TIELT,2M,- equipements d’utilité publique (2M),1003,31,9,40,1
37000,ARRONDISSEMENT DE TIELT,2N,- bâtiments destinés à l’aide sociale et aux soins de santé (2N),72,32,7,39,1
37000,ARRONDISSEMENT DE TIELT,2O,"- bâtiments destinés à l’enseignement, la recherche et la culture (2O)",113,25,9,34,1
37000,ARRONDISSEMENT DE TIELT,2P,- bâtiments destinés aux cultes (2P),205,7,6,12,0
37000,ARRONDISSEMENT DE TIELT,2Q,"- bâtiments destinés aux loisirs, aux sports (2Q)",205,42,37,79,2
37000,ARRONDISSEMENT DE TIELT,2RST,- autres (2RST),69,8,0,9,0
37000,ARRONDISSEMENT DE TIELT,3TOT,parcelles non-normalisées (3TOT),,,,,
37000,ARRONDISSEMENT DE TIELT,4TOT,superficie cadastrée (4TOT),104029,30761,652,31413,947
37000,ARRONDISSEMENT DE TIELT,5TOT,superficie non-cadastrée (5TOT),,,,1770,53
37000,ARRONDISSEMENT DE TIELT,6TOT,superficie totale (6TOT),,,,33184,1000
38000,ARRONDISSEMENT DE FURNES,1TOT,total des parcelles non bâties (1TOT),23940,20952,1593,22544,782
38000,ARRONDISSEMENT DE FURNES,1AE,- terres agricoles nda (1AE),9600,14893,34,14927,518
38000,ARRONDISSEMENT DE FURNES,1BC,"- pâtures, prés (1BC)",4565,5040,178,5219,181
38000,ARRONDISSEMENT DE FURNES,1DI,- jardins et parcs (1DI),973,67,28,95,3
38000,ARRONDISSEMENT DE FURNES,1F,- vergers (1F),6,2,,2,0
38000,ARRONDISSEMENT DE FURNES,1G,- bois (1G),84,83,133,216,8
38000,ARRONDISSEMENT DE FURNES,1H,- terres vaines et vagues (1H),2622,423,1027,1450,50
38000,ARRONDISSEMENT DE FURNES,1J,"- loisirs, sports (1J)",58,79,14,93,3
38000,ARRONDISSEMENT DE FURNES,1K,- eaux cadastrées (1K),299,38,104,142,5
38000,ARRONDISSEMENT DE FURNES,1L,- chemins cadastrés (1L),596,52,33,84,3
38000,ARRONDISSEMENT DE FURNES,1MNOP,- autres (1MNOP),5137,274,42,316,11
38000,ARRONDISSEMENT DE FURNES,2TOT,total des parcelles bâties (2TOT),128651,3116,222,3338,116
38000,ARRONDISSEMENT DE FURNES,2A1A2,- appartements (2A1A2),98682,263,8,271,9
38000,ARRONDISSEMENT DE FURNES,2B,- immeubles à appartements (2B),273,10,0,11,0
38000,ARRONDISSEMENT DE FURNES,2C,"- maisons, fermes (2C)",21543,1961,1,1962,68
38000,ARRONDISSEMENT DE FURNES,2DEF,"- annexes, y compris les serres (2DEF)",2127,287,1,288,10
38000,ARRONDISSEMENT DE FURNES,2G,- ateliers et bâtiments industriels (2G),303,127,3,130,4
38000,ARRONDISSEMENT DE FURNES,2H,- bâtiments de stockage (2H),327,79,6,86,3
38000,ARRONDISSEMENT DE FURNES,2I,"- banques, bureaux (2I)",42,4,1,4,0
38000,ARRONDISSEMENT DE FURNES,2JK,- bâtiments commerciaux (2JK),1444,95,1,96,3
38000,ARRONDISSEMENT DE FURNES,2L,- bâtiments publics (2L),62,3,123,126,4
38000,ARRONDISSEMENT DE FURNES,2M,- equipements d’utilité publique (2M),577,23,18,41,1
38000,ARRONDISSEMENT DE FURNES,2N,- bâtiments destinés à l’aide sociale et aux soins de santé (2N),51,33,1,34,1
38000,ARRONDISSEMENT DE FURNES,2O,"- bâtiments destinés à l’enseignement, la recherche et la culture (2O)",117,23,24,47,2
38000,ARRONDISSEMENT DE FURNES,2P,- bâtiments destinés aux cultes (2P),140,3,10,13,0
38000,ARRONDISSEMENT DE FURNES,2Q,"- bâtiments destinés aux loisirs, aux sports (2Q)",2893,197,21,218,8
38000,ARRONDISSEMENT DE FURNES,2RST,- autres (2RST),70,8,3,11,0
38000,ARRONDISSEMENT DE FURNES,3TOT,parcelles non-normalisées (3TOT),,,,,
38000,ARRONDISSEMENT DE FURNES,4TOT,superficie cadastrée (4TOT),152591,24067,1815,25882,898
38000,ARRONDISSEMENT DE FURNES,5TOT,superficie non-cadastrée (5TOT),,,,2937,102
38000,ARRONDISSEMENT DE FURNES,6TOT,superficie totale (6TOT),,,,28819,1000
41000,ARRONDISSEMENT D'ALOST,1TOT,total des parcelles non bâties (1TOT),131393,33303,677,33980,718
41000,ARRONDISSEMENT D'ALOST,1AE,- terres agricoles nda (1AE),60753,17648,75,17723,375
41000,ARRONDISSEMENT D'ALOST,1BC,"- pâtures, prés (1BC)",31252,10313,131,10444,221
41000,ARRONDISSEMENT D'ALOST,1DI,- jardins et parcs (1DI),8719,526,121,647,14
41000,ARRONDISSEMENT D'ALOST,1F,- vergers (1F),4556,788,10,799,17
41000,ARRONDISSEMENT D'ALOST,1G,- bois (1G),9095,2747,152,2899,61
41000,ARRONDISSEMENT D'ALOST,1H,- terres vaines et vagues (1H),631,89,16,105,2
41000,ARRONDISSEMENT D'ALOST,1J,"- loisirs, sports (1J)",214,84,37,121,3
41000,ARRONDISSEMENT D'ALOST,1K,- eaux cadastrées (1K),289,43,22,65,1
41000,ARRONDISSEMENT D'ALOST,1L,- chemins cadastrés (1L),1994,104,27,131,3
41000,ARRONDISSEMENT D'ALOST,1MNOP,- autres (1MNOP),13890,961,86,1047,22
41000,ARRONDISSEMENT D'ALOST,2TOT,total des parcelles bâties (2TOT),183165,10001,247,10248,217
41000,ARRONDISSEMENT D'ALOST,2A1A2,- appartements (2A1A2),57254,359,18,377,8
41000,ARRONDISSEMENT D'ALOST,2B,- immeubles à appartements (2B),1463,60,3,62,1
41000,ARRONDISSEMENT D'ALOST,2C,"- maisons, fermes (2C)",107164,7500,5,7506,159
41000,ARRONDISSEMENT D'ALOST,2DEF,"- annexes, y compris les serres (2DEF)",6410,493,1,494,10
41000,ARRONDISSEMENT D'ALOST,2G,- ateliers et bâtiments industriels (2G),1577,594,4,598,13
41000,ARRONDISSEMENT D'ALOST,2H,- bâtiments de stockage (2H),1302,286,12,298,6
41000,ARRONDISSEMENT D'ALOST,2I,"- banques, bureaux (2I)",221,24,0,24,1
41000,ARRONDISSEMENT D'ALOST,2JK,- bâtiments commerciaux (2JK),4315,313,3,316,7
41000,ARRONDISSEMENT D'ALOST,2L,- bâtiments publics (2L),91,4,23,26,1
41000,ARRONDISSEMENT D'ALOST,2M,- equipements d’utilité publique (2M),1452,25,24,48,1
41000,ARRONDISSEMENT D'ALOST,2N,- bâtiments destinés à l’aide sociale et aux soins de santé (2N),222,89,14,104,2
41000,ARRONDISSEMENT D'ALOST,2O,"- bâtiments destinés à l’enseignement, la recherche et la culture (2O)",322,62,102,164,3
41000,ARRONDISSEMENT D'ALOST,2P,- bâtiments destinés aux cultes (2P),582,14,17,30,1
41000,ARRONDISSEMENT D'ALOST,2Q,"- bâtiments destinés aux loisirs, aux sports (2Q)",670,166,15,181,4
41000,ARRONDISSEMENT D'ALOST,2RST,- autres (2RST),120,12,7,19,0
41000,ARRONDISSEMENT D'ALOST,3TOT,parcelles non-normalisées (3TOT),,,,,
41000,ARRONDISSEMENT D'ALOST,4TOT,superficie cadastrée (4TOT),314558,43304,924,44229,935
41000,ARRONDISSEMENT D'ALOST,5TOT,superficie non-cadastrée (5TOT),,,,3065,65
41000,ARRONDISSEMENT D'ALOST,6TOT,superficie totale (6TOT),,,,47294,1000
42000,ARRONDISSEMENT DE TERMONDE,1TOT,total des parcelles non bâties (1TOT),74694,21643,2009,23652,682
42000,ARRONDISSEMENT DE TERMONDE,1AE,- terres agricoles nda (1AE),32067,12512,373,12885,372
42000,ARRONDISSEMENT DE TERMONDE,1BC,"- pâtures, prés (1BC)",16187,5601,504,6105,176
42000,ARRONDISSEMENT DE TERMONDE,1DI,- jardins et parcs (1DI),4520,328,33,361,10
42000,ARRONDISSEMENT DE TERMONDE,1F,- vergers (1F),1388,242,2,243,7
42000,ARRONDISSEMENT DE TERMONDE,1G,- bois (1G),4926,1591,463,2055,59
42000,ARRONDISSEMENT DE TERMONDE,1H,- terres vaines et vagues (1H),2147,280,292,572,17
42000,ARRONDISSEMENT DE TERMONDE,1J,"- loisirs, sports (1J)",136,55,30,85,2
42000,ARRONDISSEMENT DE TERMONDE,1K,- eaux cadastrées (1K),1215,223,158,380,11
42000,ARRONDISSEMENT DE TERMONDE,1L,- chemins cadastrés (1L),2758,150,39,189,5
42000,ARRONDISSEMENT DE TERMONDE,1MNOP,- autres (1MNOP),9350,661,114,776,22
42000,ARRONDISSEMENT DE TERMONDE,2TOT,total des parcelles bâties (2TOT),123133,7558,200,7758,224
42000,ARRONDISSEMENT DE TERMONDE,2A1A2,- appartements (2A1A2),32919,241,20,261,8
42000,ARRONDISSEMENT DE TERMONDE,2B,- immeubles à appartements (2B),1087,46,1,48,1
42000,ARRONDISSEMENT DE TERMONDE,2C,"- maisons, fermes (2C)",74919,5108,5,5113,148
42000,ARRONDISSEMENT DE TERMONDE,2DEF,"- annexes, y compris les serres (2DEF)",5204,615,4,618,18
42000,ARRONDISSEMENT DE TERMONDE,2G,- ateliers et bâtiments industriels (2G),1141,529,2,531,15
42000,ARRONDISSEMENT DE TERMONDE,2H,- bâtiments de stockage (2H),1436,384,12,396,11
42000,ARRONDISSEMENT DE TERMONDE,2I,"- banques, bureaux (2I)",157,29,,29,1
42000,ARRONDISSEMENT DE TERMONDE,2JK,- bâtiments commerciaux (2JK),2841,215,1,216,6
42000,ARRONDISSEMENT DE TERMONDE,2L,- bâtiments publics (2L),94,7,20,27,1
42000,ARRONDISSEMENT DE TERMONDE,2M,- equipements d’utilité publique (2M),1348,36,23,59,2
42000,ARRONDISSEMENT DE TERMONDE,2N,- bâtiments destinés à l’aide sociale et aux soins de santé (2N),132,55,19,75,2
42000,ARRONDISSEMENT DE TERMONDE,2O,"- bâtiments destinés à l’enseignement, la recherche et la culture (2O)",241,60,58,118,3
42000,ARRONDISSEMENT DE TERMONDE,2P,- bâtiments destinés aux cultes (2P),296,18,12,30,1
42000,ARRONDISSEMENT DE TERMONDE,2Q,"- bâtiments destinés aux loisirs, aux sports (2Q)",1153,203,24,226,7
42000,ARRONDISSEMENT DE TERMONDE,2RST,- autres (2RST),165,13,0,13,0
42000,ARRONDISSEMENT DE TERMONDE,3TOT,parcelles non-normalisées (3TOT),,,,,
42000,ARRONDISSEMENT DE TERMONDE,4TOT,superficie cadastrée (4TOT),197827,29201,2209,31410,906
42000,ARRONDISSEMENT DE TERMONDE,5TOT,superficie non-cadastrée (5TOT),,,,3247,94
42000,ARRONDISSEMENT DE TERMONDE,6TOT,superficie totale (6TOT),,,,34657,1000
43000,ARRONDISSEMENT D'EEKLO,1TOT,total des parcelles non bâties (1TOT),54115,26334,603,26937,803
